,ZIP,Warehouse Name,distance_mi,LAT,LNG
2794,91331,LAS1,219.12616265964056,34.255442,-118.421314
2795,91335,LAS1,226.92801117707137,34.200175,-118.540958
2796,91340,LAS1,218.60060578035137,34.286687,-118.43508
2797,91342,LAS1,214.5756389927535,34.326584,-118.382261
2798,91343,LAS1,222.69819354367638,34.237912,-118.482306
2799,91344,LAS1,221.76097319790694,34.294615,-118.507001
2800,91345,LAS1,220.42013514296227,34.265879,-118.456748
2801,91350,LAS1,216.2739726750732,34.440891,-118.501747
2802,91351,LAS1,213.61131985986972,34.441596,-118.448109
2803,91352,LAS1,217.44726537748218,34.230854,-118.365856
2804,91354,LAS1,217.99712284292767,34.465755,-118.553789
2805,91355,LAS1,223.37245125528733,34.439855,-118.644401
2806,91356,LAS1,228.97022079029796,34.155097,-118.547553
2807,91360,LAS1,242.9579120936947,34.212805,-118.882179
2808,91361,LAS1,246.04948569280205,34.136077,-118.888919
2809,91362,LAS1,240.55683823078687,34.193326,-118.818684
2810,91364,LAS1,231.17384194419208,34.15404,-118.593153
2811,91367,LAS1,231.36214424428414,34.177311,-118.615704
2812,91371,LAS1,229.19600742745922,34.184616,-118.576125
2813,91377,LAS1,238.34937084375616,34.184975,-118.766918
2814,91381,LAS1,225.3911168634932,34.384697,-118.647244
2815,91384,LAS1,223.91250294581548,34.506627,-118.699048
2816,91387,LAS1,210.87259633447317,34.402509,-118.363427
2817,91390,LAS1,208.6689283579375,34.545587,-118.420095
2818,91401,LAS1,222.59765613186627,34.178483,-118.431791
2819,91402,LAS1,221.4976221623215,34.222506,-118.444689
2820,91403,LAS1,225.31220640857984,34.147149,-118.463365
2821,91405,LAS1,222.51151096202815,34.199824,-118.447609
2822,91406,LAS1,224.71353067619194,34.195685,-118.490752
2823,91411,LAS1,223.888293940724,34.178522,-118.459234
2824,91423,LAS1,223.84519287052385,34.148617,-118.433298
2825,91436,LAS1,226.4542552291585,34.149588,-118.489708
2826,91501,LAS1,214.8203858105567,34.2044,-118.287527
2827,91502,LAS1,216.93938217430946,34.176817,-118.309323
2828,91504,LAS1,216.6259736896983,34.204568,-118.326365
2829,91505,LAS1,218.8069394943707,34.173885,-118.346937
2830,91506,LAS1,217.8859303411231,34.169706,-118.323548
2831,91601,LAS1,220.18598358744268,34.1692,-118.372498
2832,91602,LAS1,220.7179530538925,34.150818,-118.368159
2833,91604,LAS1,222.2681777277085,34.140822,-118.392864
2834,91605,LAS1,220.01864362501993,34.207341,-118.400973
2835,91606,LAS1,220.27019627952774,34.185767,-118.388323
2836,91607,LAS1,221.59739579998512,34.165783,-118.399795
2837,91608,LAS1,220.40331059636068,34.138761,-118.350933
2838,91701,LAS1,187.23615633231643,34.137564,-117.599945
2839,91702,LAS1,192.39058422340142,34.280333,-117.866141
2840,91706,LAS1,204.86211652615364,34.09741,-117.968269
2841,91708,LAS1,197.7429463031521,33.952902,-117.639325
2842,91709,LAS1,201.25709537026177,33.963723,-117.738596
2843,91710,LAS1,197.08331659495113,34.004468,-117.684697
2844,91711,LAS1,192.51756363653163,34.128066,-117.714773
2845,91722,LAS1,202.17442170146944,34.097345,-117.906736
2846,91723,LAS1,201.87711005786701,34.084747,-117.886844
2847,91724,LAS1,200.68612119546478,34.080444,-117.854734
2848,91730,LAS1,188.09807094846457,34.10097,-117.57882
2849,91731,LAS1,209.00407631360707,34.078573,-118.043456
2850,91732,LAS1,207.9908733298612,34.07342,-118.015345
2851,91733,LAS1,210.87962996642025,34.046243,-118.053748
2852,91737,LAS1,185.59971521597308,34.152583,-117.577707
2853,91739,LAS1,182.29603479503962,34.172754,-117.521243
2854,91740,LAS1,198.9404087210681,34.119367,-117.855054
2855,91741,LAS1,196.69232972084177,34.156529,-117.841605
2856,91744,LAS1,206.4344627254989,34.031415,-117.93647
2857,91745,LAS1,209.44438255822217,33.999005,-117.972146
2858,91746,LAS1,207.96764545658374,34.044416,-117.985366
2859,91748,LAS1,207.49913814173857,33.974883,-117.900676
2860,91750,LAS1,192.69650932586705,34.18001,-117.773939
2861,91752,LAS1,191.266180471049,33.996484,-117.531269
2862,91754,LAS1,214.5602520853492,34.052922,-118.143465
2863,91755,LAS1,213.3523029722249,34.050965,-118.114394
2864,91759,LAS1,185.7211606988515,34.263636,-117.69947
2865,91761,LAS1,191.76977719599648,34.035602,-117.591528
2866,91762,LAS1,194.01786231085424,34.05941,-117.674011
2867,91763,LAS1,194.4208714349009,34.072329,-117.698315
2868,91764,LAS1,190.48936080098653,34.074087,-117.605618
2869,91765,LAS1,203.61986789397434,33.98627,-117.821282
2870,91766,LAS1,198.25491594909786,34.042286,-117.756106
2871,91767,LAS1,195.58622427605405,34.083086,-117.737997
2872,91768,LAS1,198.7124990136145,34.063516,-117.790379
2873,91770,LAS1,211.39419648224447,34.065493,-118.084529
2874,91773,LAS1,197.42575786893724,34.110186,-117.81039
2875,91775,LAS1,209.40695667509786,34.115273,-118.088266
2876,91776,LAS1,210.76654071956875,34.090776,-118.095091
2877,91780,LAS1,208.6139760272044,34.102077,-118.057754
2878,91784,LAS1,189.40399460837972,34.141146,-117.655583
2879,91786,LAS1,191.3523199230326,34.105282,-117.662035
2880,91789,LAS1,203.54602080621302,34.018195,-117.854821
2881,91790,LAS1,204.85299051109573,34.066964,-117.937007
2882,91791,LAS1,203.15627838182704,34.061624,-117.892235
2883,91792,LAS1,205.37126868077561,34.022581,-117.902359
2884,91801,LAS1,212.21868944856166,34.090728,-118.127527
2885,91803,LAS1,213.7307932253748,34.074736,-118.145959
2886,91901,LAS1,235.32111487630917,32.808563,-116.710076
2887,91902,LAS1,251.4312845198418,32.665762,-117.018657
2888,91905,LAS1,236.3116652620654,32.67807,-116.306851
2889,91906,LAS1,240.51673010407868,32.654821,-116.465541
2890,91910,LAS1,254.13644984793152,32.637868,-117.058031
2891,91911,LAS1,255.91344026270949,32.608185,-117.054512
2892,91913,LAS1,253.5657557069572,32.619459,-116.98582
2893,91914,LAS1,249.13752479158575,32.674004,-116.943932
2894,91915,LAS1,252.47255206053433,32.623185,-116.949053
2895,91916,LAS1,228.3373294500593,32.887989,-116.621354
2896,91917,LAS1,248.3789383443545,32.608865,-116.71966
2897,91931,LAS1,229.73425507651208,32.846363,-116.557729
2898,91932,LAS1,259.6913641963296,32.573755,-117.120872
2899,91934,LAS1,235.96511389299656,32.648992,-116.152565
2900,91935,LAS1,242.56493363799905,32.721919,-116.788204
2901,91941,LAS1,245.04211856765272,32.759333,-116.997247
2902,91942,LAS1,244.47254320001954,32.777999,-117.021511
2903,91945,LAS1,247.58614830498692,32.733168,-117.034176
2904,91948,LAS1,226.3116648065788,32.866646,-116.448325
2905,91950,LAS1,252.9905496765967,32.670646,-117.094668
2906,91962,LAS1,234.34553378296823,32.735124,-116.415161
2907,91963,LAS1,245.06722967285717,32.626231,-116.61002
2908,91977,LAS1,247.04586441431618,32.726237,-116.994318
2909,91978,LAS1,245.88028202446463,32.724154,-116.940093
2910,91980,LAS1,247.67756188260782,32.588866,-116.619172
2911,92003,LAS1,218.48892813406005,33.285274,-117.197777
2912,92004,LAS1,202.3252974115631,33.142077,-116.106046
2913,92007,LAS1,236.3090895393976,33.02325,-117.274923
2914,92008,LAS1,230.3698342005469,33.147294,-117.322181
2915,92009,LAS1,231.09696953278706,33.09547,-117.243882
2916,92010,LAS1,228.34865824913408,33.1585,-117.277163
2917,92011,LAS1,231.80560276352648,33.107582,-117.292182
2918,92014,LAS1,239.2016101155045,32.963199,-117.250309
2919,92019,LAS1,241.21088438762735,32.776012,-116.880634
2920,92020,LAS1,242.1047604705074,32.795508,-116.969747
2921,92021,LAS1,236.9935150113132,32.838798,-116.869956
2922,92024,LAS1,233.9159959883611,33.056022,-117.2599
2923,92025,LAS1,226.05694193839312,33.102005,-117.080419
2924,92026,LAS1,220.40373168967793,33.212444,-117.116098
2925,92027,LAS1,221.4756648053974,33.131156,-116.976997
2926,92028,LAS1,212.69539526017527,33.390477,-117.209427
2927,92029,LAS1,228.55551775819734,33.0824,-117.127641
2928,92036,LAS1,217.03989917832223,33.022474,-116.493688
2929,92037,LAS1,245.65127095681655,32.856347,-117.250058
2930,92040,LAS1,233.10542492995864,32.908915,-116.891975
2931,92054,LAS1,228.54660572259817,33.195534,-117.354538
2932,92055,LAS1,220.46704645860325,33.387723,-117.444758
2933,92056,LAS1,226.4376262544943,33.201242,-117.296984
2934,92057,LAS1,222.8976601958413,33.254619,-117.283341
2935,92058,LAS1,218.81467590714087,33.343438,-117.31725
2936,92059,LAS1,209.17103702720894,33.376467,-117.066121
2937,92060,LAS1,204.96785711995204,33.346808,-116.853215
2938,92061,LAS1,209.84763445689433,33.298504,-116.924783
2939,92064,LAS1,231.65327453892888,32.983606,-117.019035
2940,92065,LAS1,223.07440699914451,33.053006,-116.850651
2941,92066,LAS1,205.22902315915346,33.219365,-116.535247
2942,92067,LAS1,234.02843990741832,33.020908,-117.190346
2943,92069,LAS1,224.12478364895819,33.170775,-117.158676
2944,92070,LAS1,213.95576334141364,33.14709,-116.717453
2945,92071,LAS1,238.99641549121964,32.852358,-116.987842
2946,92075,LAS1,237.45011257672513,32.997248,-117.26058
2947,92078,LAS1,227.96653814110792,33.117154,-117.180627
2948,92081,LAS1,226.89853170535807,33.164374,-117.24027
2949,92082,LAS1,214.7395222696118,33.253548,-117.003366
2950,92083,LAS1,225.15827815886686,33.19784,-117.248203
2951,92084,LAS1,222.48937505473404,33.219935,-117.202606
2952,92086,LAS1,201.65442511421415,33.323221,-116.66593
2953,92091,LAS1,235.84020376306927,33.015927,-117.243517
2954,92101,LAS1,251.61828889704526,32.724103,-117.170912
2955,92102,LAS1,250.7193204117129,32.71622,-117.117057
2956,92103,LAS1,250.07525567756775,32.747415,-117.166883
2957,92104,LAS1,249.4308396229039,32.741501,-117.127948
2958,92105,LAS1,248.7584508277241,32.737827,-117.092673
2959,92106,LAS1,254.19327252471612,32.710818,-117.237613
2960,92107,LAS1,252.67159483133346,32.739055,-117.245404
2961,92108,LAS1,247.79507804680304,32.774046,-117.142454
2962,92109,LAS1,249.45233823808454,32.786772,-117.234207
2963,92110,LAS1,249.8625348122573,32.765244,-117.200391
2964,92111,LAS1,246.49412221677085,32.806476,-117.168879
2965,92113,LAS1,251.9514358682978,32.696716,-117.117881
2966,92114,LAS1,249.69101188140678,32.707756,-117.055095
2967,92115,LAS1,246.58830730665974,32.764998,-117.073641
2968,92116,LAS1,247.85482768371492,32.764971,-117.123145
2969,92117,LAS1,246.20520437553242,32.824572,-117.199518
2970,92118,LAS1,254.16491547050526,32.699234,-117.209642
2971,92119,LAS1,242.2478358278955,32.817888,-117.031956
2972,92120,LAS1,244.69527128432722,32.794714,-117.071764
2973,92121,LAS1,241.67731462206444,32.899592,-117.201203
2974,92122,LAS1,243.17099570284057,32.861727,-117.171224
2975,92123,LAS1,245.57944222022576,32.806794,-117.13493
2976,92124,LAS1,243.42476194572308,32.823766,-117.092378
2977,92126,LAS1,239.51043935909198,32.908449,-117.14138
2978,92127,LAS1,232.9720535152356,33.011833,-117.132686
2979,92128,LAS1,232.05228750169846,32.999818,-117.071808
2980,92129,LAS1,235.5278355973797,32.96692,-117.126158
2981,92130,LAS1,239.23983452549936,32.945791,-117.214366
2982,92131,LAS1,239.41353597663468,32.88607,-117.085982
2983,92132,LAS1,252.2967554609099,32.713608,-117.172089
2984,92134,LAS1,250.98018684030305,32.724223,-117.146587
2985,92135,LAS1,253.8271602222119,32.697543,-117.192775
2986,92139,LAS1,251.28077990560797,32.679888,-117.04889
2987,92140,LAS1,251.36496600134527,32.739496,-117.197401
2988,92145,LAS1,234.6475869678971,32.930554,-117.008063
2989,92147,LAS1,252.86062422565698,32.72488,-117.219962
2990,92154,LAS1,257.98928644731984,32.557022,-117.006214
2991,92155,LAS1,254.4178719084106,32.674984,-117.161726
2992,92173,LAS1,259.0956588392773,32.553021,-117.042454
2993,92201,LAS1,166.67783059599327,33.710984,-116.204844
2994,92203,LAS1,164.77748912310005,33.753959,-116.246487
2995,92210,LAS1,170.78931017748798,33.692217,-116.341248
2996,92211,LAS1,165.9847843704125,33.765401,-116.334205
2997,92220,LAS1,168.56903403131187,33.948948,-116.832362
2998,92222,LAS1,222.23119896955714,32.785826,-114.545506
2999,92223,LAS1,173.71973343633164,33.948255,-116.987839
3000,92225,LAS1,156.12173591158614,33.736458,-114.687973
3001,92227,LAS1,205.7540977035216,32.990121,-115.358757
3002,92230,LAS1,168.71499058935555,33.910412,-116.765723
3003,92231,LAS1,227.39116478201333,32.687552,-115.541028
3004,92233,LAS1,194.14494984546945,33.172881,-115.553769
3005,92234,LAS1,165.87206555411478,33.818256,-116.466743
3006,92236,LAS1,167.65095517966415,33.686145,-116.172918
3007,92239,LAS1,153.14802977676197,33.762149,-115.4661
3008,92240,LAS1,159.11993263274036,33.95154,-116.520104
3009,92241,LAS1,160.1527560891518,33.842584,-116.2929
3010,92242,LAS1,133.03571800884248,34.163216,-114.319121
3011,92243,LAS1,222.06313419004198,32.770197,-115.59859
3012,92249,LAS1,224.4272178117857,32.725583,-115.47268
3013,92250,LAS1,220.12189730325426,32.777241,-115.127641
3014,92251,LAS1,214.9944441614905,32.881449,-115.675459
3015,92252,LAS1,139.69019852996516,34.168333,-116.288431
3016,92253,LAS1,172.5618765270485,33.641767,-116.273943
3017,92254,LAS1,173.86572265919017,33.543835,-115.993906
3018,92256,LAS1,154.12890400364702,34.077059,-116.606626
3019,92257,LAS1,184.5993727828053,33.294274,-115.296227
3020,92258,LAS1,162.37817521042035,33.915839,-116.559873
3021,92259,LAS1,227.23360977392153,32.737705,-115.9322
3022,92260,LAS1,171.21815868047824,33.708012,-116.403627
3023,92262,LAS1,165.87711766425363,33.860925,-116.566176
3024,92264,LAS1,173.4549840950382,33.708592,-116.497622
3025,92266,LAS1,181.41231131038558,33.345027,-114.915942
3026,92267,LAS1,128.6626956988025,34.273755,-114.196525
3027,92268,LAS1,144.38019049972598,34.222079,-116.564222
3028,92270,LAS1,168.0469441928364,33.768584,-116.429988
3029,92273,LAS1,219.58320914867127,32.817225,-115.700076
3030,92274,LAS1,180.84850445095748,33.460512,-116.084589
3031,92275,LAS1,188.7045596139214,33.292095,-115.844166
3032,92276,LAS1,163.0943860793635,33.82233,-116.364238
3033,92277,LAS1,128.68728683993496,34.141358,-115.621168
3034,92278,LAS1,130.20917244184085,34.229973,-116.055053
3035,92280,LAS1,131.21518091535,34.112956,-114.633391
3036,92281,LAS1,202.83069047797255,33.051757,-115.608752
3037,92282,LAS1,162.1652201302137,33.983697,-116.691398
3038,92283,LAS1,213.32234219636547,32.891546,-114.772943
3039,92284,LAS1,142.560573566109,34.185894,-116.432416
3040,92285,LAS1,136.84790168656707,34.340222,-116.540435
3041,92301,LAS1,160.94270645193416,34.585234,-117.453724
3042,92304,LAS1,102.14551190111429,34.541483,-115.644609
3043,92305,LAS1,157.20394185851364,34.141671,-116.817981
3044,92307,LAS1,147.40596486021084,34.571218,-117.133073
3045,92308,LAS1,155.44714799748692,34.424366,-117.161295
3046,92309,LAS1,66.20035870014533,35.332155,-116.038586
3047,92310,LAS1,99.05768224004854,35.26146,-116.690324
3048,92311,LAS1,122.49501985044331,34.980294,-116.964449
3049,92313,LAS1,181.00636789902057,34.031011,-117.312929
3050,92314,LAS1,150.33979986253385,34.261092,-116.809496
3051,92315,LAS1,155.1889378767153,34.232796,-116.902863
3052,92316,LAS1,182.57833875206074,34.059306,-117.390768
3053,92320,LAS1,173.61295452212016,33.990372,-117.052255
3054,92321,LAS1,163.4064664252304,34.253816,-117.150891
3055,92322,LAS1,170.37905302218232,34.254361,-117.326453
3056,92324,LAS1,180.44114186704297,34.02452,-117.289255
3057,92325,LAS1,169.08382761095947,34.243482,-117.281304
3058,92327,LAS1,122.63495421142879,34.863585,-116.862059
3059,92328,LAS2,99.01632876629712,36.597809,-116.827404
3060,92332,LAS1,73.47141776120368,34.912426,-115.342092
3061,92333,LAS1,154.8769887449748,34.270601,-116.949309
3062,92335,LAS1,184.17980341268225,34.085972,-117.464597
3063,92336,LAS1,181.16290023301758,34.147718,-117.464506
3064,92337,LAS1,186.20655068553725,34.049809,-117.470613
3065,92338,LAS1,100.40931233840293,34.782699,-116.190564
3066,92339,LAS1,163.9124006876312,34.093661,-116.936222
3067,92341,LAS1,160.89732423240616,34.236643,-117.062838
3068,92342,LAS1,149.2317446796953,34.757047,-117.350142
3069,92344,LAS1,167.27069091082282,34.391145,-117.405722
3070,92345,LAS1,163.24868218118007,34.376159,-117.294397
3071,92346,LAS1,171.1305035359594,34.126779,-117.183104
3072,92347,LAS1,135.48199418840207,34.957406,-117.219606
3073,92352,LAS1,165.0032434531584,34.259971,-117.199381
3074,92354,LAS1,177.52115570155232,34.051177,-117.248563
3075,92356,LAS1,140.5737735387569,34.510646,-116.896718
3076,92358,LAS1,178.23050290653052,34.259272,-117.520971
3077,92359,LAS1,169.3585106403046,34.083016,-117.073317
3078,92363,LAS1,79.35508545387074,34.894366,-114.640335
3079,92364,LAS1,45.79429773859128,35.34042,-115.426224
3080,92365,LAS1,112.02635744321857,34.899991,-116.654532
3081,92368,LAS1,152.21869395932924,34.650629,-117.321326
3082,92371,LAS1,170.93848253532965,34.442625,-117.541815
3083,92372,LAS1,174.3924882174889,34.447894,-117.623946
3084,92373,LAS1,176.28709133337134,34.011953,-117.159699
3085,92374,LAS1,173.81625956198152,34.067146,-117.171885
3086,92376,LAS1,179.43497326149912,34.111605,-117.377406
3087,92377,LAS1,178.30010997505022,34.157763,-117.405966
3088,92378,LAS1,167.74094466491653,34.226083,-117.225931
3089,92382,LAS1,164.58633655667657,34.205287,-117.117403
3090,92384,LAS1,57.39591202770807,36.007706,-116.178478
3091,92385,LAS1,166.99257652349527,34.21474,-117.192326
3092,92386,LAS1,152.27767280535284,34.237229,-116.827695
3093,92389,LAS1,57.97049410088644,35.900961,-116.186357
3094,92391,LAS1,167.5029514039377,34.237898,-117.234788
3095,92392,LAS1,163.39495923780197,34.480247,-117.408184
3096,92394,LAS1,157.68218894737845,34.556111,-117.353632
3097,92395,LAS1,157.39181252149953,34.501472,-117.292048
3098,92397,LAS1,177.75185128435942,34.374009,-117.628429
3099,92398,LAS1,120.56140128132253,34.91588,-116.865561
3100,92399,LAS1,169.86354379418665,34.032301,-117.010574
3101,92401,LAS1,176.43651294151255,34.104794,-117.29215
3102,92404,LAS1,171.3284706893137,34.177083,-117.254763
3103,92405,LAS1,174.7836291942223,34.144618,-117.301301
3104,92407,LAS1,174.63871748587837,34.212433,-117.381239
3105,92408,LAS1,176.67221847401117,34.083458,-117.270016
3106,92410,LAS1,176.51473734655298,34.107379,-117.297547
3107,92411,LAS1,176.63306702863318,34.122501,-117.320138
3108,92501,LAS1,185.15907466877778,33.99504,-117.373184
3109,92503,LAS1,193.58918464495005,33.882579,-117.442303
3110,92504,LAS1,190.8496168762957,33.903134,-117.398044
3111,92505,LAS1,192.82080899743548,33.936193,-117.493881
3112,92506,LAS1,188.06904317618154,33.934335,-117.367319
3113,92507,LAS1,184.58039535070768,33.970847,-117.32512
3114,92508,LAS1,188.82031623455174,33.891133,-117.326749
3115,92509,LAS1,187.4062353110263,34.003266,-117.442004
3116,92518,LAS1,187.15548607102738,33.889103,-117.278368
3117,92530,LAS1,203.61674793320753,33.649528,-117.376774
3118,92532,LAS1,198.6730737742323,33.692673,-117.302957
3119,92536,LAS1,195.6936439412062,33.492391,-116.837955
3120,92539,LAS1,188.45161423339246,33.527867,-116.64762
3121,92543,LAS1,188.9683677310983,33.667301,-116.963506
3122,92544,LAS1,188.02579789705385,33.648169,-116.895308
3123,92545,LAS1,187.57816248389534,33.729853,-117.03406
3124,92548,LAS1,188.41582041853349,33.758663,-117.109484
3125,92549,LAS1,176.71236327084267,33.768539,-116.753396
3126,92551,LAS1,185.56663897151202,33.88274,-117.224878
3127,92553,LAS1,184.10702617171935,33.923381,-117.244837
3128,92555,LAS1,181.26170300989526,33.889702,-117.113427
3129,92557,LAS1,182.01998651750532,33.97216,-117.258409
3130,92561,LAS1,181.17976853420157,33.637201,-116.627212
3131,92562,LAS1,208.11957490801805,33.547613,-117.34404
3132,92563,LAS1,199.79617256428526,33.580016,-117.14736
3133,92567,LAS1,185.36214973305036,33.810743,-117.105415
3134,92570,LAS1,194.1447294917987,33.787292,-117.320673
3135,92571,LAS1,187.9073809354775,33.828396,-117.20766
3136,92582,LAS1,182.5370985716351,33.807607,-117.015163
3137,92583,LAS1,180.59855438120317,33.795196,-116.932856
3138,92584,LAS1,196.51558888534623,33.652675,-117.173568
3139,92585,LAS1,191.19115987298272,33.746707,-117.172142
3140,92586,LAS1,194.19930588135065,33.708982,-117.198853
3141,92587,LAS1,196.78378722605888,33.694019,-117.250341
3142,92590,LAS1,207.8953010693793,33.482811,-117.226126
3143,92591,LAS1,201.026701916674,33.535277,-117.104791
3144,92592,LAS1,200.5086232627619,33.511228,-117.042396
3145,92595,LAS1,201.33302045589323,33.617844,-117.259304
3146,92596,LAS1,191.74786918102419,33.665848,-117.04966
3147,92602,LAS1,212.12383767862892,33.754048,-117.752273
3148,92603,LAS1,219.84518328500226,33.624456,-117.781423
3149,92604,LAS1,216.76830246027666,33.690715,-117.789224
3150,92606,LAS1,217.3752953244611,33.705442,-117.8236
3151,92610,LAS1,212.11567381024128,33.696122,-117.67594
3152,92612,LAS1,219.8394869416438,33.65844,-117.826009
3153,92614,LAS1,219.02092058402692,33.680302,-117.833295
3154,92617,LAS1,221.2586836605962,33.642512,-117.841688
3155,92618,LAS1,215.76813309648435,33.666942,-117.732094
3156,92620,LAS1,213.98422507566283,33.714796,-117.749139
3157,92624,LAS1,224.40425376546787,33.451469,-117.659056
3158,92625,LAS1,224.1965530794093,33.601966,-117.864254
3159,92626,LAS1,222.03475012802747,33.679591,-117.908531
3160,92627,LAS1,224.06773109864056,33.647763,-117.919761
3161,92629,LAS1,224.82608844182468,33.47512,-117.705675
3162,92630,LAS1,215.0879754534729,33.645736,-117.685503
3163,92637,LAS1,218.53233192069985,33.612925,-117.731443
3164,92646,LAS1,225.3015246287259,33.66205,-117.968459
3165,92647,LAS1,223.94001528787695,33.723228,-118.008692
3166,92648,LAS1,226.33156458564267,33.67901,-118.014603
3167,92649,LAS1,225.60521681988916,33.72524,-118.051579
3168,92651,LAS1,222.28986215701948,33.57093,-117.773042
3169,92653,LAS1,218.3805968593669,33.591304,-117.697512
3170,92655,LAS1,221.9045602804645,33.74513,-117.984873
3171,92656,LAS1,220.40345228842438,33.576212,-117.730368
3172,92657,LAS1,223.18433964671257,33.595088,-117.829038
3173,92660,LAS1,222.9566849110793,33.634626,-117.874882
3174,92661,LAS1,226.099785624467,33.601984,-117.913001
3175,92662,LAS1,225.13268971883653,33.605086,-117.892319
3176,92663,LAS1,225.85639325926743,33.623208,-117.933903
3177,92672,LAS1,224.02605419171954,33.42411,-117.606775
3178,92673,LAS1,221.91240828278418,33.467371,-117.613509
3179,92675,LAS1,219.87384671153845,33.50186,-117.608646
3180,92676,LAS1,206.78912689758187,33.752476,-117.612554
3181,92677,LAS1,221.80459073660725,33.528868,-117.701175
3182,92678,LAS1,207.3313187298221,33.680226,-117.526144
3183,92679,LAS1,214.10968647149474,33.606695,-117.60436
3184,92683,LAS1,221.92171716410024,33.752468,-117.993933
3185,92688,LAS1,213.70758215948806,33.619672,-117.612087
3186,92691,LAS1,216.11423896176487,33.611945,-117.665867
3187,92692,LAS1,215.55294360301804,33.606497,-117.643112
3188,92694,LAS1,217.98548343768914,33.547238,-117.623761
3189,92701,LAS1,216.63121749170782,33.74822,-117.858473
3190,92703,LAS1,218.65022122488142,33.747155,-117.907326
3191,92704,LAS1,219.84056669893562,33.721131,-117.90511
3192,92705,LAS1,213.03743054812554,33.765639,-117.790075
3193,92706,LAS1,216.73594080623306,33.765301,-117.881976
3194,92707,LAS1,219.00742477145272,33.709935,-117.870431
3195,92708,LAS1,222.21438787582446,33.710582,-117.951129
3196,92780,LAS1,215.77003268515134,33.734005,-117.819163
3197,92782,LAS1,214.12145591451375,33.739709,-117.784703
3198,92801,LAS1,215.76437730549208,33.844983,-117.952151
3199,92802,LAS1,216.34457906398754,33.808267,-117.923658
3200,92804,LAS1,217.9856941741179,33.818246,-117.974985
3201,92805,LAS1,214.54766980447403,33.830457,-117.905941
3202,92806,LAS1,212.73088188518537,33.83796,-117.870494
3203,92807,LAS1,208.86379959484674,33.848733,-117.788357
3204,92808,LAS1,206.54270263204683,33.856459,-117.740176
3205,92821,LAS1,209.14041750337844,33.927561,-117.887086
3206,92823,LAS1,205.87497329911338,33.928179,-117.809285
3207,92831,LAS1,211.79053787916328,33.879768,-117.89634
3208,92832,LAS1,213.67913514113434,33.868649,-117.929055
3209,92833,LAS1,214.5408898795452,33.879329,-117.961752
3210,92835,LAS1,211.5880396554305,33.901886,-117.916639
3211,92840,LAS1,217.70115425725825,33.787165,-117.931889
3212,92841,LAS1,219.77788197506152,33.786846,-117.98202
3213,92843,LAS1,218.80865876298563,33.763905,-117.931382
3214,92844,LAS1,220.29132787447605,33.765471,-117.969504
3215,92845,LAS1,221.79156073416667,33.783064,-118.026268
3216,92860,LAS1,195.6291817095889,33.925519,-117.551958
3217,92861,LAS1,211.2645216170481,33.81763,-117.810046
3218,92865,LAS1,212.50826142152297,33.826393,-117.851307
3219,92866,LAS1,214.28652940958403,33.784615,-117.844774
3220,92867,LAS1,213.44300708307821,33.80098,-117.843772
3221,92868,LAS1,215.39822115221045,33.788145,-117.87655
3222,92869,LAS1,210.98007906394753,33.80845,-117.791737
3223,92870,LAS1,210.00509613881573,33.881158,-117.854783
3224,92879,LAS1,196.87564575312697,33.882614,-117.528204
3225,92880,LAS1,197.82575460596598,33.925311,-117.607297
3226,92881,LAS1,199.5510590020332,33.827409,-117.524128
3227,92882,LAS1,201.88002577267295,33.840451,-117.601961
3228,92883,LAS1,201.59585866450303,33.748086,-117.468037
3229,92886,LAS1,206.87641143350726,33.896339,-117.796416
3230,92887,LAS1,204.7110543674263,33.885514,-117.730164
3231,93001,LAS1,294.62829612576587,34.03734,-119.800786
3232,93003,LAS1,257.50764924872317,34.283668,-119.223196
3233,93004,LAS1,254.77361537698516,34.278679,-119.165615
3234,93010,LAS1,252.17102102749635,34.227892,-119.079552
3235,93012,LAS1,248.96770905112982,34.196026,-118.992531
3236,93013,LAS1,267.58861778327616,34.44137,-119.514092
3237,93015,LAS1,237.22414745107324,34.404104,-118.897776
3238,93021,LAS1,240.84566355288223,34.295652,-118.897875
3239,93022,LAS1,257.8694856856688,34.40778,-119.306554
3240,93023,LAS1,254.48616463304944,34.530199,-119.310133
3241,93030,LAS1,257.6411184514642,34.205247,-119.174092
3242,93033,LAS1,257.2301360598766,34.150212,-119.127729
3243,93035,LAS1,260.9622863959998,34.181971,-119.224985
3244,93036,LAS1,257.1366000740879,34.238786,-119.186492
3245,93040,LAS1,229.9080305992668,34.473884,-118.797181
3246,93041,LAS1,257.36868460003586,34.106896,-119.099535
3247,93042,LAS1,310.00086619738204,33.255655,-119.503588
3248,93043,LAS1,260.216601782056,34.170854,-119.202409
3249,93060,LAS1,247.23369339880836,34.402343,-119.094824
3250,93063,LAS1,230.01059796080165,34.308729,-118.687223
3251,93064,LAS1,232.86944200050658,34.247556,-118.70094
3252,93065,LAS1,236.09309450740182,34.258405,-118.775026
3253,93066,LAS1,246.5809544094556,34.297699,-119.014558
3254,93067,LAS1,272.2600615704712,34.421964,-119.593483
3255,93101,LAS1,278.3597200482653,34.418979,-119.709166
3256,93103,LAS1,276.2281733554376,34.438773,-119.678841
3257,93105,LAS1,279.61271066717245,34.533222,-119.791731
3258,93108,LAS1,272.74762597022317,34.448024,-119.616984
3259,93109,LAS1,279.633701976177,34.406428,-119.726888
